city,city_en,province,province_en,Longtitude,Latitude,PM2.5,PM10,SO2,NO2,CO,O3,AQI
北京,Bei_jing,北京市,Beijing,116.413384,39.910925,42.197,68.173,4.512,36.977,98.439,113.289,70.606
天津,Tian_jin,天津市,Tianjin,117.209523,39.093668,51.552,80.994,11.006,42.368,106.348,124.21,82.632
石家庄,Shi_jia_zhuang,河北省,Hebei,114.521532,38.048312,63.714,121.289,16.51,46.317,105.977,122.941,100.294
唐山,Tang_shan,河北省,Hebei,118.186459,39.636584,54.374,100.776,23.21,49.249,98.244,117.357,85.603
秦皇岛,Qin_huang_dao,河北省,Hebei,119.608531,39.941748,40.841,74.51,19.034,41.652,97.408,111.252,67.863
邯郸,Han_dan,河北省,Hebei,114.545628,36.631263,66.218,126.66,15.734,38.079,112.569,128.575,102.66
保定,Bao_ding,河北省,Hebei,115.471464,38.879988,59.006,102.867,14.586,40.445,107.456,122.643,90.849
张家口,Zhang_jia_kou,河北省,Hebei,114.892572,40.773237,26.096,61.17,10.992,21.915,102.006,113.258,54.808
承德,Cheng_de,河北省,Hebei,117.969398,40.957856,29.636,63.892,13.67,32.25,92.472,106.838,56.692
廊坊,Lang_fang,河北省,Hebei,116.690582,39.543367,46.496,86.819,8.569,38.688,104.827,119.972,76.547
沧州,Cang_zhou,河北省,Hebei,116.845581,38.310215,50.28,90.122,17.666,37.72,104.924,119.326,80.236
衡水,Heng_shui,河北省,Hebei,115.675406,37.745191,57.054,98.306,12.725,33.501,107.55,121.317,88.064
邢台,Xing_tai,河北省,Hebei,114.511462,37.076686,64.969,119.278,19.787,45.216,108.122,124.793,100.93
太原,Tai_yuan,山西省,Shanxi,112.556391,37.876989,57.085,110.55,22.433,50.0,101.229,119.504,91.203
呼和浩特,Hu_he_hao_te,内蒙古自治区,Inner_Mongoria,111.755509,40.848423,37.258,74.544,14.36,37.884,92.071,105.921,66.143
沈阳,Shen_yang,辽宁省,Liaoning,123.466452,41.68879,43.235,79.195,21.439,36.592,88.87,102.7,70.357
大连,Da_lian,辽宁省,Liaoning,121.621631,38.918954,35.144,60.388,10.952,26.297,98.858,110.929,58.386
长春,Chang_chun,吉林省,Jilin,125.330602,43.821954,38.504,66.909,11.142,33.909,81.813,93.195,63.953
哈尔滨,Ha_er_bin,黑龙江省,Heilongjiang,126.541615,45.808826,42.246,71.144,16.779,32.878,74.354,84.904,67.778
上海,Shang_hai,上海市,Shanghai,121.480539,31.235929,35.082,48.244,6.915,41.708,98.598,113.436,55.378
南京,Nan_jing,江苏省,Jiangsu,118.802422,32.064653,40.479,72.465,10.008,42.085,105.598,123.382,66.603
苏州,Su_zhou,江苏省,Jiangsu,120.592412,31.303564,39.601,59.782,5.734,42.875,98.873,115.768,62.769
南通,Nan_tong,江苏省,Jiangsu,120.901592,31.986549,37.261,57.601,10.623,31.907,100.159,115.807,59.84
连云港,Lian_yun_gang,江苏省,Jiangsu,119.228621,34.60225,42.368,70.068,12.926,29.958,106.102,120.19,67.664
徐州,Xu_zhou,江苏省,Jiangsu,117.290575,34.212667,57.465,100.36,10.745,37.456,105.671,121.555,87.425
扬州,Yang_zhou,江苏省,Jiangsu,119.419419,32.400677,43.878,72.326,10.153,34.618,108.734,125.238,69.939
无锡,Wu_xi,江苏省,Jiangsu,120.318583,31.49881,39.771,72.229,8.408,40.252,104.108,121.618,65.289
常州,Chang_zhou,江苏省,Jiangsu,119.981485,31.815796,47.499,73.717,10.654,41.246,107.178,124.337,70.776
镇江,Zhen_jiang,江苏省,Jiangsu,119.430489,32.194716,45.47,74.595,9.15,33.858,106.357,123.442,71.876
泰州,Tai_zhou,江苏省,Jiangsu,119.929566,32.460675,45.042,71.023,7.612,28.34,108.357,123.065,68.018
淮安,Huai_an,江苏省,Jiangsu,119.021484,33.616295,44.674,78.938,7.439,28.884,102.252,114.986,72.46
盐城,Yan_cheng,江苏省,Jiangsu,120.167544,33.355101,40.193,68.771,4.907,24.36,105.258,117.629,64.962
宿迁,Su_qian,江苏省,Jiangsu,118.281574,33.96775,47.51,82.139,8.161,28.626,110.756,125.666,75.219
杭州,Hang_zhou,浙江省,Zhejiang,120.215512,30.253083,38.32,67.02,6.878,41.686,98.822,118.048,61.331
宁波,Ning_bo,浙江省,Zhejiang,121.628572,29.866033,28.878,48.006,8.076,35.694,97.445,114.195,47.903
温州,Wen_zhou,浙江省,Zhejiang,120.706477,28.001085,28.51,53.878,7.711,34.159,84.082,102.524,48.491
绍兴,Shao_xing,浙江省,Zhejiang,120.585478,30.036369,38.663,62.252,6.887,31.924,93.771,110.082,58.759
湖州,Hu_zhou,浙江省,Zhejiang,120.094517,30.898964,32.618,59.054,7.799,37.431,106.969,125.337,57.413
嘉兴,Jia_xing,浙江省,Zhejiang,120.763552,30.750975,35.635,56.686,6.807,33.099,100.89,116.938,56.549
台州,Tai_zhou,浙江省,Zhejiang,121.427435,28.662194,26.935,49.292,4.569,21.881,94.533,108.105,46.036
舟山,Zhou_shan,浙江省,Zhejiang,122.213556,29.990912,20.122,36.623,5.156,19.428,92.756,103.323,37.798
金华,Jin_hua,浙江省,Zhejiang,119.653436,29.084639,32.601,55.722,7.363,34.439,96.606,114.397,53.348
衢州,Qu_zhou,浙江省,Zhejiang,118.866597,28.975546,32.884,51.921,7.17,30.793,87.949,101.558,50.867
丽水,Li_shui,浙江省,Zhejiang,119.929573,28.473278,24.822,43.864,6.031,22.255,84.02,98.606,43.087
合肥,He_fei,安徽省,Anhui,117.233443,31.826578,44.198,72.49,6.204,42.014,100.323,116.292,71.489
福州,Fu_zhou,福建省,Fujian,119.30347,26.080429,24.147,43.207,4.592,22.221,93.465,107.986,43.037
厦门,Xia_men,福建省,Fujian,118.096435,24.485407,24.232,40.068,5.618,23.193,92.909,108.195,41.59
南昌,Nan_chang,江西省,Jiangxi,115.864589,28.689455,35.482,71.626,8.907,34.516,92.306,107.249,61.069
济南,Ji_nan,山东省,Shandong,117.126399,36.656554,55.686,109.731,15.34,43.238,115.943,132.578,90.617
青岛,Qing_dao,山东省,Shandong,120.389455,36.072227,39.482,79.017,8.193,35.799,97.856,111.425,68.491
郑州,Zheng_zhou,河南省,Henan,113.631419,34.753439,59.263,105.578,9.45,44.929,109.552,126.499,95.709
武汉,Wu_han,湖北省,Hubei,114.311582,30.598467,45.7,72.864,8.861,44.448,99.303,116.884,70.28
长沙,Chang_sha,湖南省,Hunan,112.945473,28.234889,47.595,59.386,7.161,33.365,95.105,110.241,69.753
广州,Guang_zhou,广东省,Guangdong,113.271431,23.135336,29.912,53.252,6.952,45.147,100.875,127.388,50.158
深圳,Shen_zhen,广东省,Guangdong,114.064552,22.548457,24.221,41.867,5.17,25.436,95.235,112.394,40.643
珠海,Zhu_hai,广东省,Guangdong,113.582555,22.276565,24.754,41.55,5.221,27.663,95.079,112.025,40.654
佛山,Fo_shan,广东省,Guangdong,113.128512,23.027759,30.04,56.615,9.133,41.28,99.53,125.363,51.645
中山,Zhong_shan,广东省,Guangdong,113.399422,22.522315,27.694,44.3,5.975,31.873,100.337,123.456,45.912
江门,Jiang_men,广东省,Guangdong,113.088556,22.584604,26.873,49.847,7.133,32.501,104.156,127.96,48.078
东莞,Dong_guan,广东省,Guangdong,113.75842,23.027308,32.178,49.306,9.725,36.799,110.688,135.53,51.323
惠州,Hui_zhou,广东省,Guangdong,114.423558,23.116359,25.11,47.363,7.686,24.637,96.32,112.448,44.768
肇庆,Zhao_qing,广东省,Guangdong,112.471489,23.052889,32.054,50.286,9.55,33.734,92.493,110.983,50.403
南宁,Nan_ning,广西壮族自治区,Guangxi,108.373451,22.822607,30.428,53.258,9.006,29.51,73.912,87.484,49.253
海口,Hai_kou,海南省,Hainan,110.325525,20.044049,17.15,32.329,5.195,12.785,86.059,98.762,33.258
重庆,Chong_qing,重庆市,Chongqing,106.558434,29.568996,38.329,60.054,7.459,40.49,74.388,92.346,58.48
成都,Cheng_du,四川省,Sichuan,104.081534,30.655822,42.819,68.399,6.493,42.125,82.822,101.751,64.386
贵阳,Gui_yang,贵州省,Guizhou,106.714476,26.60403,26.603,46.841,9.677,21.204,74.788,86.238,44.458
昆明,Kun_ming,云南省,Yunnan,102.852448,24.873998,26.445,45.751,11.813,31.212,89.096,100.652,44.538
拉萨,La_sa,西藏自治区,Tibet,91.120824,29.65004,11.861,31.36,6.357,18.779,96.926,105.751,34.886
西安,Xi_an,陕西省,Shaanxi,108.946466,34.347269,59.181,103.496,8.615,48.008,88.561,106.071,91.337
兰州,Lan_zhou,甘肃省,Gansu,103.840521,36.067235,37.386,88.332,17.83,50.105,96.509,118.884,70.019
西宁,Xi_ning,青海省,Qinghai,101.78445,36.623385,36.232,66.473,17.297,37.309,91.476,104.824,59.402
银川,Yin_chuan,宁夏回族自治区,Ningxia,106.238494,38.49246,32.935,75.238,15.127,37.057,96.955,110.433,62.859
乌鲁木齐,Wu_lu_mu_qi,新疆维吾尔自治区,Xinjiang,87.62444,43.830763,50.623,89.224,8.564,42.229,80.334,92.221,85.147
湘潭,Xiang_tan,湖南省,Hunan,112.950464,27.835702,48.674,66.592,10.272,32.915,90.062,105.323,70.699
株洲,Zhu_zhou,湖南省,Hunan,113.140471,27.833568,48.164,68.164,10.717,33.841,88.581,103.484,69.143
包头,Bao_tou,内蒙古自治区,Inner_Mongoria,109.846544,40.662929,39.584,82.572,22.059,38.864,90.102,103.717,70.589
鄂尔多斯,E_er_duo_si,内蒙古自治区,Inner_Mongoria,109.787443,39.614482,23.685,64.923,13.179,26.332,105.838,116.182,56.498
营口,Ying_kou,辽宁省,Liaoning,122.241575,40.673137,42.728,69.218,10.445,28.479,101.85,114.3,67.066
丹东,Dan_dong,辽宁省,Liaoning,124.361547,40.006409,32.824,55.612,17.011,21.32,84.975,95.907,53.776
盘锦,Pan_jin,辽宁省,Liaoning,122.07749,41.125875,39.088,56.295,14.238,26.354,96.399,107.864,64.032
葫芦岛,Hu_lu_dao,辽宁省,Liaoning,120.843398,40.717364,47.235,78.241,27.425,33.051,93.524,105.042,75.35
泉州,Quan_zhou,福建省,Fujian,118.682446,24.879952,25.731,46.025,8.654,24.003,98.037,116.399,46.143
临沂,Lin_yi,山东省,Shandong,118.363533,35.110671,58.537,113.452,16.071,39.088,110.185,125.705,93.496
德州,De_zhou,山东省,Shandong,116.365557,37.441308,53.949,104.439,13.289,32.788,115.181,129.045,89.742
聊城,Liao_cheng,山东省,Shandong,115.991588,36.462758,59.136,112.241,14.552,37.742,118.068,133.47,94.739
滨州,Bin_zhou,山东省,Shandong,117.977404,37.388196,54.153,89.368,19.657,40.895,115.283,132.215,85.348
淄博,Zi_bo,山东省,Shandong,118.061453,36.819086,58.32,106.963,21.938,41.669,119.025,136.887,92.099
枣庄,Zao_zhuang,山东省,Shandong,117.330542,34.815994,60.477,116.997,17.571,34.222,114.977,130.358,94.562
烟台,Yan_tai,山东省,Shandong,121.454415,37.470038,37.847,77.474,9.27,28.426,104.355,116.915,67.839
潍坊,Wei_fang,山东省,Shandong,119.168378,36.712652,56.222,106.281,12.608,37.969,106.943,122.574,89.384
济宁,Ji_ning,山东省,Shandong,116.593612,35.420177,55.611,94.599,16.597,36.304,116.165,131.585,86.971
泰安,Tai_an,山东省,Shandong,117.094495,36.205858,57.535,107.042,15.975,34.969,112.351,127.674,91.772
日照,Ri_zhao,山东省,Shandong,119.533415,35.422839,46.608,88.432,8.273,35.031,102.943,118.577,75.813
威海,Wei_hai,山东省,Shandong,122.127541,37.516431,31.074,57.405,5.586,18.875,110.807,121.113,56.032
东营,Dong_ying,山东省,Shandong,118.681385,37.439642,48.793,93.116,15.603,36.011,116.946,133.745,81.76
韶关,Shao_guan,广东省,Guangdong,113.603527,24.815881,28.762,43.626,10.357,24.227,86.788,102.425,44.861
汕头,Shan_tou,广东省,Guangdong,116.688529,23.359092,23.425,39.635,9.173,18.079,101.501,114.51,40.935
湛江,Zhan_jiang,广东省,Guangdong,110.365554,21.276723,25.969,39.589,9.108,13.745,98.51,110.844,41.917
茂名,Mao_ming,广东省,Guangdong,110.931543,21.669064,25.272,45.261,10.116,13.578,91.538,104.272,43.195
梅州,Mei_zhou,广东省,Guangdong,116.129537,24.294178,25.992,42.734,8.484,25.615,83.465,98.592,43.02
汕尾,Shan_wei,广东省,Guangdong,115.381553,22.791263,21.416,37.555,8.054,11.297,99.374,110.887,39.157
河源,He_yuan,广东省,Guangdong,114.707446,23.749684,24.805,42.47,8.377,22.397,86.125,100.785,42.119
阳江,Yang_jiang,广东省,Guangdong,111.988489,21.86434,28.79,43.402,7.561,18.079,88.079,99.742,45.561
清远,Qing_yuan,广东省,Guangdong,113.062468,23.68823,32.168,52.678,9.47,33.777,90.108,107.966,51.037
潮州,Chao_zhou,广东省,Guangdong,116.62947,23.662623,28.419,46.977,12.21,16.677,102.414,120.856,47.688
揭阳,Jie_yang,广东省,Guangdong,116.378512,23.55574,30.969,52.711,10.705,22.323,101.057,119.031,50.936
云浮,Yun_fu,广东省,Guangdong,112.051513,22.920912,29.742,50.538,14.875,29.422,77.626,92.15,48.031
玉溪,Yu_xi,云南省,Yunnan,102.55356,24.357711,23.405,43.346,8.796,20.983,93.241,103.105,42.47
菏泽,He_ze,山东省,Shandong,115.487545,35.239407,59.75,116.753,13.196,31.398,110.0,123.844,95.937
大同,Da_tong,黑龙江省,Heilongjiang,124.819377,46.045584,32.603,79.569,30.195,32.963,90.994,102.969,64.778
长治,Zhang_zhi,山西省,Shanxi,113.122559,36.201268,47.527,84.833,16.524,33.887,115.309,130.739,77.305
临汾,Lin_fen,山西省,Shanxi,111.52553,36.093742,59.873,104.924,28.686,39.229,114.569,134.042,95.013
阳泉,Yang_quan,山西省,Shanxi,113.587617,37.862361,51.861,88.85,23.195,41.813,106.258,121.235,81.159
赤峰,Chi_feng,内蒙古自治区,Inner_Mongoria,118.89552,42.261686,23.924,61.025,18.89,26.272,82.348,92.244,52.834
鞍山,An_shan,辽宁省,Liaoning,123.001373,41.115054,43.402,81.909,18.722,31.218,94.419,107.955,71.483
抚顺,Fu_shun,辽宁省,Liaoning,123.964375,41.88597,44.892,79.751,20.419,29.87,94.725,108.334,72.194
本溪,Ben_xi,辽宁省,Liaoning,123.692507,41.492916,37.006,66.963,17.374,30.377,83.816,97.278,60.974
锦州,Jin_zhou,辽宁省,Liaoning,121.132596,41.100931,47.416,78.229,29.425,33.252,91.303,103.802,74.858
吉林,Ji_lin_shi,吉林省,Jilin,126.555635,43.843568,38.229,64.085,12.099,24.66,91.484,102.025,60.768
齐齐哈尔,Qi_qi_ha_er,黑龙江省,Heilongjiang,123.924571,47.359977,29.088,52.731,18.499,18.538,69.133,76.884,49.994
牡丹江,Mu_dan_jiang,黑龙江省,Heilongjiang,129.63954,44.556246,32.898,61.017,6.83,24.037,71.958,82.901,55.408
大庆,Da_qing,黑龙江省,Heilongjiang,125.108658,46.593633,29.02,52.388,8.788,20.581,78.045,86.955,50.151
芜湖,Wu_hu,安徽省,Anhui,118.439431,31.358537,44.679,63.883,9.017,41.571,101.469,117.98,68.769
马鞍山,Ma_an_shan,安徽省,Anhui,118.51358,31.676266,43.725,70.972,11.765,36.527,105.484,122.147,70.222
九江,Jiu_jiang,江西省,Jiangxi,116.007535,29.711341,46.414,66.456,11.068,29.994,91.87,106.059,69.902
洛阳,Luo_yang,河南省,Henan,112.459421,34.624263,62.754,113.054,10.289,40.119,105.278,122.728,97.97
安阳,An_yang,河南省,Henan,114.3995,36.105941,70.204,118.224,14.955,39.042,112.782,128.428,107.024
开封,Kai_feng,河南省,Henan,114.314593,34.802886,61.346,104.014,10.51,32.252,112.329,126.3,95.937
焦作,Jiao_zuo,河南省,Henan,113.248548,35.220963,63.929,115.215,13.382,37.722,111.867,128.768,98.439
平顶山,Ping_ding_shan,河南省,Henan,113.199529,33.772051,59.83,97.564,15.122,34.569,110.924,125.907,90.114
三门峡,San_men_xia,河南省,Henan,111.206533,34.778327,56.547,97.586,9.184,33.521,97.428,112.099,89.961
宜昌,Yi_chang,湖北省,Hubei,111.292549,30.697446,52.975,76.303,7.207,29.283,90.414,108.017,78.517
荆州,Jing_zhou,湖北省,Hubei,112.245523,30.340842,45.969,84.575,9.513,32.399,95.028,109.331,71.785
岳阳,Yue_yang,湖南省,Hunan,113.135489,29.363178,43.657,68.425,8.742,27.045,98.0,111.394,65.02
常德,Chang_de,湖南省,Hunan,111.705452,29.03775,47.992,61.072,8.065,22.773,99.224,111.173,69.577
张家界,Zhang_jia_jie,湖南省,Hunan,110.485533,29.122816,30.748,51.224,3.705,20.346,77.666,90.847,50.285
桂林,Gui_lin,广西壮族自治区,Guangxi,110.203545,25.242886,33.977,50.144,11.567,22.742,84.901,96.603,50.354
北海,Bei_hai,广西壮族自治区,Guangxi,109.126533,21.486836,26.289,45.969,7.762,14.003,89.697,99.901,45.277
柳州,Liu_zhou,广西壮族自治区,Guangxi,109.434422,24.331961,34.703,52.841,12.892,23.198,77.785,90.059,51.257
三亚,San_ya,海南省,Hainan,109.518557,18.258736,13.858,27.079,4.014,8.941,75.334,81.839,28.127
绵阳,Mian_yang,四川省,Sichuan,104.685562,31.473663,37.799,58.958,5.453,29.649,81.136,96.346,57.011
宜宾,Yi_bin,四川省,Sichuan,104.649404,28.758007,46.983,63.048,9.66,30.363,83.252,98.813,67.108
攀枝花,Pan_zhi_hua,四川省,Sichuan,101.725541,26.588033,29.615,53.572,30.802,36.19,92.108,110.193,50.355
泸州,Lu_zhou,四川省,Sichuan,105.448524,28.877668,41.487,54.824,11.076,30.269,77.28,92.909,59.821
自贡,Zi_gong,四川省,Sichuan,104.784449,29.345585,45.068,67.272,7.711,26.187,84.218,99.368,66.617
德阳,De_yang,四川省,Sichuan,104.404419,31.133115,40.306,66.85,5.235,31.229,83.637,98.921,63.175
南充,Nan_chong,四川省,Sichuan,106.117503,30.843783,42.28,63.878,5.476,26.629,75.524,88.448,61.77
遵义,Zun_yi,贵州省,Guizhou,106.933428,27.731701,20.238,36.677,11.864,25.085,72.36,83.694,36.847
曲靖,Qu_jing,云南省,Yunnan,103.802435,25.496407,21.122,42.079,11.272,17.21,93.04,105.966,41.493
咸阳,Xian_yang,陕西省,Shaanxi,108.715422,34.335476,67.445,109.955,9.04,43.493,91.612,108.637,100.183
铜川,Tong_chuan,陕西省,Shaanxi,108.952404,34.902637,48.632,84.943,12.601,35.688,99.354,113.7,77.963
延安,Yan_an,陕西省,Shaanxi,109.496582,36.591111,32.943,73.799,9.671,41.496,90.68,107.079,64.042
宝鸡,Bao_ji,陕西省,Shaanxi,107.244575,34.368916,52.943,88.881,7.986,34.657,83.646,99.788,81.181
渭南,Wei_nan,陕西省,Shaanxi,109.51659,34.505716,58.031,110.295,10.057,42.501,95.028,111.235,93.334
金昌,Jin_chang,甘肃省,Gansu,102.194606,38.52582,23.399,71.306,16.762,15.38,104.507,111.873,57.232
嘉峪关,Jia_yu_guan,甘肃省,Gansu,98.296204,39.77796,27.008,81.374,11.127,22.45,103.657,111.694,63.758
石嘴山,Shi_zui_shan,宁夏回族自治区,Ningxia,106.3906,38.989683,37.023,90.895,30.748,29.272,102.207,115.68,72.546
克拉玛依,Ke_la_ma_yi,新疆维吾尔自治区,Xinjiang,84.895901,45.585675,25.671,58.64,5.654,25.164,90.603,99.847,54.962
库尔勒,Ku_er_lei,新疆维吾尔自治区,Xinjiang,86.181494,41.732373,47.017,166.156,5.224,22.949,91.057,100.19,111.498
寿光,Shou_guang,山东省,Shandong,118.797415,36.861922,57.922,108.187,17.853,37.06,100.264,115.339,90.621
章丘,Zhang_qiu,山东省,Shandong,117.532565,36.685533,50.424,108.93,18.588,35.927,106.827,122.284,86.695
即墨,Ji_mo,山东省,Shandong,120.453536,36.394749,44.381,82.669,11.055,31.901,100.73,114.198,71.494
胶南,Jiao_nan,山东省,Shandong,120.005,35.878,42.003,75.853,7.876,27.759,99.924,115.034,69.477
胶州,Jiao_zhou,山东省,Shandong,120.039535,36.270349,48.468,92.551,11.326,39.313,103.826,120.0,79.92
莱西,Lai_xi,山东省,Shandong,120.524556,36.893956,48.087,83.458,12.136,25.27,104.214,117.8,76.243
平度,Ping_du,山东省,Shandong,119.994414,36.782692,46.647,91.015,11.618,29.292,103.218,119.262,76.908
蓬莱,Peng_lai,山东省,Shandong,120.765562,37.816439,44.664,76.369,13.205,27.992,111.639,126.516,68.877
招远,Zhao_yuan,山东省,Shandong,120.440602,37.361137,53.053,85.726,14.788,34.336,108.593,127.336,75.235
莱州,Lai_zhou,山东省,Shandong,119.948593,37.182637,38.616,73.537,14.914,29.521,120.787,135.283,70.264
荣成,Rong_cheng,山东省,Shandong,122.492505,37.171318,26.284,50.73,7.207,18.678,104.914,114.207,48.623
文登,Wen_deng,山东省,Shandong,122.064428,37.200113,23.924,58.636,6.531,21.895,104.615,114.936,51.915
乳山,Ru_shan,山东省,Shandong,121.546429,36.925177,25.735,58.291,7.444,22.098,101.075,111.061,52.264
吴江,Wu_jiang,江苏省,Jiangsu,120.651567,31.144644,36.562,72.299,9.8,39.446,105.699,123.516,65.569
昆山,Kun_shan,江苏省,Jiangsu,120.987452,31.390863,35.1,62.989,10.298,35.699,102.255,124.04,59.804
常熟,Chang_shu,江苏省,Jiangsu,120.759496,31.659538,36.828,64.551,13.2,37.286,103.312,121.155,60.743
张家港,Zhang_jia_gang,江苏省,Jiangsu,120.561554,31.881141,40.147,70.779,8.985,36.183,100.301,120.711,66.206
太仓,Tai_cang,江苏省,Jiangsu,121.135595,31.464599,31.22,55.289,11.546,36.48,106.303,133.306,55.242
句容,Ju_rong,江苏省,Jiangsu,119.175433,31.950923,44.361,77.461,7.378,34.183,110.433,134.599,70.663
江阴,Jiang_yin,江苏省,Jiangsu,120.370396,31.55485,43.633,70.103,11.676,41.748,106.779,125.751,67.301
宜兴,Yi_xing,江苏省,Jiangsu,119.831606,31.342957,38.544,59.468,12.193,31.956,95.892,111.243,59.408
金坛,Jin_tan,江苏省,Jiangsu,119.604571,31.728893,43.664,70.706,11.009,33.494,104.112,121.626,67.436
